driver_id,epoch_id,is_fatigued,Attention,Meditation,BlinkStrength,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaMid,SignalQuality
1,164,1,26,72,80,435408,564980,227.96774756194722,64.11984806294137,33.34175610776573,8.669554100016732,12014,1000,3
1,165,1,18,92,71,698224,534272,232.96058636420477,68.6261676337232,38.03509731721241,13.211909148528024,5215,2756,6
1,166,1,17,83,45,774401,478475,87.74986046089869,48.206400966309516,15.98273659725566,10.81213155567361,15658,7355,7
1,167,1,41,60,62,715164,468078,114.24540817582555,24.256867622336834,5.210636169330348,1.965189571891283,11162,1252,7
1,168,1,25,61,93,444782,577751,162.4668385458163,55.75467945812129,7.386634687830613,2.4435226712348834,17557,7223,6
1,169,1,33,56,73,955019,489894,151.28443997364474,46.23413271733107,16.246401067726634,5.574340887190676,10507,1467,3
1,170,1,29,78,87,658611,612452,398.624663754379,101.67476578115428,31.4665855624882,9.400880161902357,15796,1000,9
1,171,1,34,54,39,897875,490095,398.3725583480458,102.28892357311351,37.03899874594517,9.31761178601,4571,5593,0
1,172,1,30,86,89,664112,486467,72.20376521457254,25.480236696063947,9.460979022532587,2.316241325430283,14925,4930,2
1,173,1,17,89,101,700473,537085,76.40337555958455,21.103556545178993,5.981881965889502,2.0772098313402165,9324,1480,4
1,174,1,39,56,44,886736,639174,158.65373171660153,42.641357896979166,6.72695980819697,2.4032020996122734,11189,2595,7
1,175,1,25,67,87,730170,617674,116.55616958785099,32.39068150877098,11.540334154857637,3.4149870468012775,14637,5610,10
1,176,1,14,70,106,834101,495176,106.19268476356675,48.912251370490175,10.915419821276098,3.9137394197345072,11932,4257,1
1,177,1,25,83,113,855464,462626,31.635944881224976,8.962985097674519,3.1616879714238415,1.7196348144531117,6046,6241,4
1,178,1,45,94,69,514574,379168,69.18824238326117,33.24837169436444,4.644421784338757,3.013773680336611,7552,4327,8
1,179,1,38,44,95,895557,569207,42.0139873515547,17.38382530806121,9.073885534189461,2.2292256507170496,4711,6974,5
1,180,1,26,65,108,612477,321619,112.89305231362586,69.50453784288082,23.720235090775134,2.3051475428192747,13576,2706,3
1,181,1,26,66,88,577787,670521,62.4179098781437,35.997875358558396,19.927783907394,2.975768064636246,8271,6175,3
1,182,1,26,48,105,654679,584313,88.21839538193424,18.552021770004725,5.859352172703243,2.539749184262583,7756,2464,5
1,183,1,50,62,79,962897,425403,50.281681789060215,16.449736736701013,7.100702827391433,2.7469089186061715,11012,5615,7
1,184,1,33,76,87,479926,623089,134.50862216639803,41.76277822652891,23.23372918841059,3.281972982032145,8815,6279,1
1,185,1,34,65,67,930199,554818,125.13241891686059,70.96009122819252,23.41168345026979,3.0183761654169423,15844,2874,6
1,186,1,40,46,76,867910,546769,61.390811229875496,29.046431207395145,10.1252911088654,2.2689278642525026,13925,5756,14
1,187,1,32,100,88,814866,473307,12.894985052599191,10.716241365574229,10.087605586857297,3.1307117390219505,13614,6127,12
1,188,1,27,73,66,849335,555265,54.44846822977236,19.558940590775617,5.422214370869935,1.6725191045682222,7923,5999,14
1,189,1,28,71,75,741979,358322,41.33510460831619,44.76097039758929,16.13384708322428,3.930559761150757,13549,3507,1
1,190,1,29,53,95,936457,506285,160.93862560237653,37.67033560655627,15.823755032642422,4.452448748114354,12517,4272,3
1,191,1,29,73,121,714687,432012,137.91089226131223,37.13044750579131,13.724382630018278,4.530323819262521,3918,8418,0
1,192,1,37,67,39,475028,471194,79.01323180087755,18.847030828285817,9.102604984383579,1.9097532456665511,8769,3230,6
1,193,1,30,41,119,784555,431108,131.4772696655814,28.199407242250363,6.568509231374728,2.2861298356185396,9143,5280,4
1,194,1,37,53,74,960271,436229,32.13062448425007,11.731925295649722,7.990595518685133,3.153895340721329,17477,4586,2
1,195,1,29,81,99,898407,628844,49.789514334834045,28.915525464416593,12.514148357915076,4.275458039603126,7900,5675,8
1,196,1,30,99,103,1162880,356713,100.14224914137131,89.44560954306498,24.463322999236482,4.788196935868336,12412,7808,8
1,197,1,10,75,111,749362,540866,150.5924461618756,47.70687537287012,22.62936811624849,4.52663612925266,16504,3816,1
1,198,1,39,86,65,767849,386931,126.2566112668038,109.37928773611416,13.514293758082614,5.6062154408177385,5387,5730,9
1,199,1,33,67,75,753338,632150,220.04484346519916,92.93151682595122,24.303492213192413,8.712878945233314,11397,6417,10
1,200,1,39,68,78,644737,542780,133.54933619800565,28.535960339200937,11.5827317028169,6.160101536691426,20162,4336,4
1,201,1,1,86,72,705370,359531,89.04174622296415,22.583353288710157,12.298361235251901,4.887756126011308,2156,3302,3
1,202,1,50,94,106,592222,533466,42.56064107078969,41.459658086302646,16.90602527027395,2.719800043318305,6965,5201,3
1,203,1,28,89,78,341224,430413,203.96232942874934,59.307094006379266,8.05876162987356,2.05039978623381,11364,5045,14
1,204,1,41,54,47,683955,522687,33.17458087781089,43.12198585947207,14.214538896808552,1.6759692678866256,11821,1724,1
1,205,1,19,68,67,804697,367157,66.9519244189417,26.982629368439156,6.116106719556101,2.1124093880009482,10787,3426,7
1,206,1,36,74,48,926144,623096,82.18411259596505,24.72898144601039,5.5411329288912645,2.505356120114314,12728,6452,11
1,207,1,19,66,75,684868,300259,37.32774983190329,12.996212233178394,4.700678957930221,1.4838770681568054,16304,4099,6
1,208,1,23,75,93,687188,419242,120.606495516951,27.641092270931544,10.763406431248164,3.053644698249825,10271,5922,6
1,209,1,49,82,66,1006123,391802,357.5063949079551,95.93466989328206,25.145977525428556,4.442920910837088,9628,2898,0
1,210,1,28,85,71,533765,537925,147.6372908185614,46.94004538974222,22.411392365473226,9.048608211189629,12973,5250,14
1,211,1,32,95,74,767345,450748,93.30774537165482,77.42727276595762,18.294407047912895,6.446987420540133,19949,5247,7
1,212,1,38,65,82,991450,481560,71.85501195413666,21.356462223262525,6.859071654116331,2.145308639248423,12999,5598,8
1,213,1,34,49,90,658317,435846,33.61366101138518,16.91233105327061,8.710240490769243,2.8912706819789453,15194,4245,4
1,214,1,31,75,96,493292,363155,225.68610437968272,97.19345421045989,29.91572652455709,7.920752978449068,2134,5317,7
1,215,1,33,98,125,1141369,477145,498.52041114187585,109.04294893207988,12.981840875630256,3.3911212659047645,9102,8790,14
1,216,1,54,62,82,959859,369710,22.850170201274967,41.74867688904463,13.295421167509636,2.2707460531065844,3931,5838,12
1,217,1,29,80,94,966073,316796,174.13177861190013,55.08046454292838,14.708774083208839,2.8060338242227663,10076,7944,6
1,218,1,32,80,48,782138,562591,270.2407433797972,46.74370759891982,5.295378144606374,1.9666679654970851,17134,4654,14
1,219,1,40,72,72,928125,376093,83.2970264829857,16.799545351735176,6.145057679769384,2.6512504383047766,3541,1000,7
1,220,1,41,70,74,301922,645711,193.34802190250187,106.93612705325586,7.862625805203167,6.236634170773071,18685,6502,8
1,221,1,41,56,59,712541,641766,374.2192755887945,90.98991486257295,13.768773594758072,4.241403228802895,9976,8930,4
1,222,1,36,35,69,989513,588569,113.13727549875802,32.50509027157564,9.077076777299439,2.433970145565231,14463,5276,11
1,223,1,18,53,77,520819,386421,227.26605489688953,40.9255423352704,13.956441620975253,2.105349071672621,15144,3858,6
1,224,1,46,64,69,733309,712160,479.0986398322304,92.45589562033325,10.080904628139598,2.939767880722141,19977,5177,2
1,225,1,18,86,132,863932,264755,116.87668267131447,72.79219598291002,10.478096656165764,4.950374040783971,12905,7332,8
1,226,1,33,68,90,643144,411699,167.03287606119238,65.26309739572136,16.121221395780935,3.5778489336452948,5640,5272,9
1,227,1,22,62,120,801475,583321,43.10550483915073,14.820569312300512,3.069503922815805,1.764909104756364,15062,3650,13
1,228,1,29,56,109,877136,575469,43.05271241872528,15.933831983688421,4.913606945163305,1.8821979788364154,1000,3025,4
1,229,1,33,79,67,860394,427485,642.0629635969343,192.7160033943886,25.567064352269107,5.281063256472904,5463,6429,8
1,230,1,33,90,80,719851,421434,143.64282710739388,49.02956417490145,26.841132288487696,8.059315242375966,7097,11263,10
1,231,1,34,85,71,634189,478460,289.764975731784,86.66690048480145,22.01418151436653,7.579279604647548,1000,2660,1
1,232,1,46,79,76,879230,491302,267.7579543717954,95.74109368604586,32.38480669331329,10.261967770966134,18420,6252,14
1,233,1,34,47,60,867830,453055,143.46125942064086,79.61593195068579,12.798433562554948,4.215341042569023,16645,6375,13
1,234,1,27,64,71,858005,665799,151.19813181878348,47.67341057336468,13.144766417510683,4.751880519717411,12255,2757,14
1,235,1,39,99,87,822899,431636,514.765282335519,165.92667845886845,28.844781596761596,9.811078923410646,14898,6611,14
1,236,1,41,86,86,868029,646646,415.69424204019896,122.45569789710433,16.47287730888437,8.209260099883775,11831,9071,5
1,237,1,17,46,85,975393,540593,172.3814372620703,47.31915488558216,27.120841792608996,6.423921117872473,14319,6910,14
1,238,1,35,69,78,861990,601918,248.6409869957331,84.14347997130996,29.10669263178566,9.3623368633277,16312,4266,3
1,239,1,37,75,97,819545,350508,79.33520598198356,29.48773419025902,15.811454607578984,7.717359452487605,2769,2277,3
1,240,1,27,58,74,694627,602799,104.87282474113213,20.941787047599885,4.594560418865593,1.9440032284795818,14576,5895,5
1,241,1,43,35,107,1077175,599260,57.19479539789938,21.490571894878034,5.003363252738325,1.8606331786860613,15645,4709,5
1,242,1,28,71,43,575393,433396,66.17718228517377,24.427596749852697,14.256449494780561,2.750002361338954,7047,6315,3
1,243,1,31,58,93,759442,584793,115.05919178418834,36.638450346200415,10.074717776923638,2.958538496207614,8844,4401,11
1,244,1,28,58,89,698185,352008,89.26879533140925,42.80679515752518,11.734013391294006,2.197975804767728,6123,3170,6
1,245,1,30,64,66,434579,452537,315.31964449804684,63.03672642354863,7.744807335482941,4.251387660969914,11555,5145,14
1,246,1,19,67,72,870762,616710,294.81382103591557,88.99765059142675,28.351608714894027,5.399075761961351,11954,7329,9
1,247,1,15,69,89,759347,481802,128.44285062927565,48.93371347453839,21.862450522138626,3.29819252454467,10979,6627,10
1,248,1,45,56,98,806375,473576,61.17676946914814,16.530635835006525,13.575646684302866,3.3939804477235547,6167,4436,4
1,249,1,21,66,45,764234,640455,134.39268411219757,22.568664567486554,9.616911205947748,2.7811412676312184,16858,2641,13
1,250,1,20,43,92,950655,304651,89.29475185848213,70.44068524402203,31.66519312471558,3.57005779549576,7090,4419,10
1,251,1,8,74,70,976293,482235,30.66437869333372,17.45449820978885,6.900349126567322,2.3844460197361053,12763,4367,1
1,252,1,23,27,102,579746,493396,79.03509555434549,71.31430343340281,14.878947984807382,3.8871116020322427,13942,4899,9
1,253,1,16,65,43,1153067,420325,236.53042836566547,116.932352915116,24.95929186853896,9.247530340609217,1442,8959,3
1,254,1,46,83,128,751964,637414,284.5431216956607,57.863144014787444,20.521987532119553,4.368115416411018,11674,4379,7
1,255,1,40,54,62,917516,408993,233.67185931425004,84.71313675307114,14.456583232113482,7.200374247745424,16268,5264,3
1,256,1,23,80,108,836062,410247,111.95164322003829,34.26261393922476,17.267906724321158,4.000231809961884,9929,6554,12
1,257,1,52,87,78,821142,252775,38.89068879587183,33.40470325361656,7.818679708592499,4.689211488983381,14494,6014,10
1,258,1,39,20,63,911367,611074,70.2431682028733,48.10549352914601,17.057759689881046,6.607206498378005,6609,7931,6
1,259,1,26,67,85,1063663,467067,299.44426171753656,108.7291021776315,23.480757638416296,8.729699975433622,15271,3912,12
1,260,1,5,26,100,955411,467243,127.4873909873059,74.3125727617714,26.537448688867443,5.079178851706215,4314,3674,12
1,261,1,52,68,48,751330,478678,126.33752187334342,66.58776072250112,15.093395832869614,5.774897038436827,9890,4264,8
1,262,1,16,69,94,783150,619325,607.1550365114339,163.13566136704367,71.3661089985962,9.739825748196392,16174,3140,0
1,263,1,13,32,79,687301,661286,62.79010975836484,31.394577699557033,12.901910163894769,3.0359388562248673,15897,5108,5
1,264,1,40,98,91,943038,326754,187.60658925666445,38.0821017150628,6.375984205891602,2.66622413728255,3501,5312,0
1,265,1,54,74,80,917980,453707,122.48607161861696,49.71480782356675,8.44797308311222,2.5286362136944924,8929,4334,13
1,266,1,43,57,68,731576,386483,75.47692382595235,33.53285123256668,5.794556945574291,1.9503770009267976,7002,6093,2
1,267,1,35,91,57,1065301,477633,44.47924029769806,13.451719106138766,9.308360838318961,1.127300216430258,15898,6151,11
1,268,1,35,43,93,1014760,490894,53.160859924191826,17.204954635081357,8.466198246725833,4.7593747824897195,9627,3539,10
1,269,1,38,51,93,1164701,328131,87.97937974141956,21.311869242627523,9.567334782345988,3.3281505616372242,10741,6149,0
1,270,1,37,35,93,642034,536866,64.59429762253215,32.57745756261732,13.065845340874061,3.5074119080016053,12409,2692,6
1,271,1,32,97,88,779961,455081,79.43373405847967,80.50364668865498,17.166691937305874,1.739646402435732,3930,3144,1
1,272,1,31,74,98,760698,578048,48.33192178487769,41.094633185190084,8.25034050755661,2.0438358104904397,11494,7861,11
1,273,1,29,79,108,1320742,503029,38.669630698010195,14.049070301134869,12.271878377060522,3.4675396955559887,4949,4545,7
1,274,1,22,74,42,801968,328378,174.53297731755163,48.87124771763334,10.904590604233267,3.1380606354406604,7551,4595,10
1,275,1,27,78,33,1053034,561463,55.84729053034622,31.535346736653498,12.663768252025207,1.7966204478916852,7782,8333,14
1,276,1,13,71,114,1006953,365993,186.0000822404173,53.827658903365524,11.665322662446945,3.8187627768977968,12420,5350,7
1,277,1,29,74,53,783211,376851,130.19084574209285,42.0281957744993,12.58063725610204,4.525340018315495,6035,4482,8
1,278,1,20,71,58,811102,468321,86.1318833387175,26.731701968958774,9.471123760619022,1.8336468696641364,7627,3200,0
1,279,1,18,60,74,904556,471489,18.976910148066022,16.883520279380846,6.424823086409696,2.2158383557049075,11620,5930,9
1,280,1,31,69,46,1051568,324653,59.81509670327622,23.909825606109393,14.420759806705604,6.357934678743189,16926,7898,13
1,281,1,43,74,72,765598,485220,299.8192741025357,56.67677945952927,15.099866291285295,4.109675377064263,12188,4865,7
1,282,1,39,71,61,698283,491100,119.6432835740629,28.85226412611585,11.006073536244713,3.203396308849146,15653,7577,11
1,283,1,14,47,75,986456,487188,127.48535975481354,65.40475079314496,11.422555382231605,7.243900866606542,1000,4709,8
1,284,1,20,49,85,570626,331203,244.78455339785754,47.5013619686703,29.469748245841032,4.587433678259359,17175,3489,6
1,285,1,39,86,73,850548,514390,38.07384252031679,34.594377739835565,16.323275408738553,2.802861794324542,5713,4028,13
1,286,1,20,65,72,1012034,561952,81.70412399240539,46.55583977055659,19.754757618193263,4.687864124574989,6956,3510,7
1,287,1,27,78,85,886049,365340,37.88964385828611,36.15844189175711,10.43149515232559,4.118687890530414,19707,7754,7
1,288,1,35,53,100,686604,392444,105.19614190783824,71.10125105678593,11.01017987263677,3.7727811866534933,10851,7262,9
1,289,1,20,47,112,599753,578734,117.24589500344099,33.30909141381304,8.621416609900308,2.266653284374822,6250,5779,1
1,290,1,31,57,75,1037414,657997,151.16223554025464,46.89711667651911,10.138066164304911,3.4213948140788206,6941,1000,11
1,291,1,16,66,116,764866,483362,27.370855775845648,11.588014362990982,10.031848137542427,3.104909308642275,3084,7955,8
1,292,1,23,60,97,619718,455042,143.30850575865418,32.36825658837563,5.764842809820086,2.955718022305491,10073,4237,8
1,293,1,33,89,55,1027771,519822,55.60548444588071,14.989524315874306,4.657016988491007,2.863331062079286,8320,3756,11
1,294,1,14,72,54,960200,635634,30.56038389076192,12.055276643504873,7.247962452721268,2.737040374547654,13347,4333,3
1,295,1,34,97,68,589651,414996,135.0056462840867,37.2327479498439,13.398199414985495,2.743317080562619,18594,5079,5
1,296,1,29,76,108,1302861,451597,254.78649276965695,42.26011959323941,9.311604115284723,3.579902423734977,3730,5860,6
1,297,1,35,33,69,691893,448972,77.31989841069604,40.980082565208704,27.082092658270184,5.301293144122038,12979,7175,4
1,298,1,32,85,42,956809,358329,80.57793127094905,33.83316580981875,9.158489859474967,4.305872226633569,2333,6056,13
1,299,1,43,47,75,1197316,585278,131.92344068574275,48.76603521779856,9.535772760540423,3.8060892738749086,12173,5057,9
2,0,0,78,40,21,301393,151534,205.4350893885265,68.22761562289887,19.93904665936218,5.9043185626925085,37963,12270,5
2,1,0,92,38,49,297688,314959,193.06526616704255,102.7908504163714,28.504063621195428,3.889457516452727,23773,11829,14
2,2,0,84,15,28,373814,252270,42.11328087142997,21.183148420560375,8.591369670835219,1.618790810298278,24530,8220,11
2,3,0,72,27,44,113753,227473,279.7190602931487,103.54324986284202,26.987294469661766,9.405035295747805,17684,9457,11
2,4,0,95,73,51,344334,172101,384.6190522686874,85.29931504633461,12.480354253470018,5.0853431931552615,14496,9669,3
2,5,0,39,43,57,355276,261949,386.4043613759385,123.55140216217418,36.32459664029265,24.734178593976374,42806,12759,14
2,6,0,100,37,34,384844,244094,12.278491323029918,11.302656306206195,4.652784859616545,1.724034905945639,32699,30334,1
2,7,0,49,67,44,262452,194675,2.4178873804467313,1.2061223982886444,0.3071870269760943,0.1879181512820739,35313,12260,11
2,8,0,65,34,45,300052,254417,0.3483443260384459,0.07838006740550875,0.041577885934375655,0.016572624862970366,28735,12759,1
2,9,0,74,38,59,54746,252287,0.5196415170689165,0.11881403280267912,0.05057033334012457,0.01835305488988591,48897,12219,13
2,10,0,72,54,51,233015,213697,0.2664740669084357,0.1378009583776253,0.033356235361362584,0.019739076836776136,47586,17265,1
2,11,0,90,33,59,317558,142656,0.37374389265921665,0.11982340274420686,0.03905612082913083,0.019312270285920054,29833,8620,2
2,12,0,59,28,15,447066,148932,0.37903687692421456,0.09289146078265899,0.037146495271368915,0.019801625556507482,29718,9963,4
2,13,0,78,6,30,484577,120760,2.714776620261236,1.6235227254633435,0.4701587119440388,0.33753458973601275,27799,20481,14
2,14,0,66,25,55,265755,266230,12.79332646307487,5.376266485994887,0.9029542904799343,0.6600835839819934,18852,16324,12
2,15,0,79,25,48,387403,126959,1.8869619138222014,1.3263477136150537,0.32976570450786213,0.1332012901561999,25905,15858,12
2,16,0,74,42,38,285279,201705,4.369995855476666,5.534848978245238,1.532797107754453,0.3093314052963764,26848,19447,7
2,17,0,76,30,32,138404,120454,2.6886588755740988,0.6430446777456563,0.2079440748706516,0.07133700285547986,7829,15198,6
2,18,0,66,72,51,360505,284182,1.0890813982372398,0.49459211498703404,0.19803416099951415,0.08424389458246954,7217,9038,11
2,19,0,67,24,10,483128,141873,4.1306647772620915,2.9835488539854795,0.7875773103001804,0.4697464269913982,29357,17473,12
2,20,0,79,61,51,261856,216139,0.518588037409769,0.14184676608516728,0.05211683439388646,0.016786932687100964,38324,17818,10
2,21,0,89,43,41,209274,121602,0.29846501826094846,0.10471837054600175,0.033180834665441236,0.021695978119880957,22297,7403,9
2,22,0,66,52,32,306736,243540,0.2842482437559359,0.10689745931763635,0.034641565739862164,0.025707307960608067,47496,16528,5
2,23,0,61,51,47,287720,254238,0.49548611811733095,0.24478982023097184,0.03975437891239517,0.019695726350763033,27187,18255,11
2,24,0,84,6,34,561004,200879,0.5050985781795269,0.1783020350928936,0.031146440873250324,0.02174814952924514,21528,18479,3
2,25,0,74,39,40,400586,196709,0.36576056062688933,0.11579966363944727,0.030868708454555773,0.019525030966541315,15761,19184,10
2,26,0,87,36,39,312939,240547,0.6118607299081588,0.14751240444712996,0.04642263604786164,0.02085769896927868,30975,17061,1
2,27,0,61,23,51,10467,169519,0.2511661287307568,0.1452711497726367,0.059999327664445316,0.02018584339913463,9897,19983,12
2,28,0,48,46,42,285670,254443,0.2628170353782858,0.1072318092955901,0.034531803071429355,0.020631591333612448,22502,10011,9
2,29,0,67,65,11,485222,214826,0.3639063192752872,0.10526059112400651,0.01860622758142978,0.01863679948588459,30446,22736,9
2,30,0,63,1,19,308004,121348,0.815995300498658,0.6356787710883836,0.034615316265340805,0.022107922631908444,16025,5559,8
2,31,0,73,31,23,382184,292334,47.35713172409455,11.210385216638764,5.67887663726581,0.8382462202394861,24773,19294,12
2,32,0,65,21,46,339195,209200,282.91924148976136,105.36130607033148,31.277865479605744,13.994506282389636,30247,10227,3
2,33,0,86,41,48,251333,183090,202.4638402443452,59.238501793582095,19.86288195034355,7.477842745400799,17824,21231,10
2,34,0,70,35,65,469131,208268,441.76005189746354,218.45793452016554,21.674167750394005,12.260398179804932,36508,18606,1
2,35,0,77,30,24,318890,164080,74.11997792248732,73.05485118256459,28.14068032856551,11.707956443938631,39417,12246,14
2,36,0,77,50,59,229312,192355,21.169133731529627,6.781011205535068,1.7671950534383012,0.4387821284403257,19893,13641,0
2,37,0,77,64,10,302152,239466,17.139334066259675,4.810093833744433,0.69298083133652,0.2795456953495596,27996,12774,11
2,38,0,74,79,40,442754,234384,44.091402686273604,12.626742506702747,3.8973993504822806,1.1078688994385293,28754,18657,10
2,39,0,82,28,43,152054,230984,24.414421711217074,6.06244467259893,2.2414894769480163,1.035265353742717,33468,7959,5
2,40,0,63,12,43,327026,169948,7.30712478046981,1.058027394489709,1.2669764820445442,0.37588664399320015,27023,13826,13
2,41,0,95,48,35,307363,156960,3.2466867223650255,1.1232310115063895,0.5452455166200032,0.20764350772680057,22776,17417,6
2,42,0,71,64,41,145989,219394,0.5108710206108246,0.5008660335844853,0.20110828880574613,0.08919921117356898,19432,5482,6
2,43,0,55,52,21,376676,238538,0.29784246466620556,0.12071593430214628,0.06387236700224314,0.026888954872685587,38364,8530,4
2,44,0,77,64,52,325645,163369,0.3642202612144488,0.20719579611770927,0.027779156769998984,0.01763274058210249,24210,21032,11
2,45,0,62,36,43,387852,188610,0.3168994972210374,0.09810608480057238,0.04866253044391863,0.019482933031790366,22235,5537,6
2,46,0,84,30,45,413807,219624,0.2554690987798895,0.18287607129692746,0.029420992531421445,0.018111446938533064,40471,10156,4
2,47,0,100,41,35,294443,195212,0.25981604848947293,0.15149754985952263,0.034561080842711346,0.01961789355249661,31446,23223,14
2,48,0,63,35,35,244439,257859,0.23635970323915106,0.10632343501054091,0.04519586544526541,0.022140389976580507,19776,16850,6
2,49,0,79,49,47,157547,134602,0.2684736506063985,0.11700976846918988,0.037210145475957426,0.020968890473504483,28048,21445,4
2,50,0,48,54,63,235566,127350,0.3844240066197789,0.12794395462863428,0.025153884255757625,0.02248253039685755,20302,11057,7
2,51,0,81,55,19,301094,254793,0.8536425120278164,0.19048312682829527,0.04517728579506198,0.025335806673453573,18193,7991,14
2,52,0,61,47,18,203642,230855,0.36089715833542363,0.1600204643684436,0.03404235219398084,0.02664190873956827,24547,15489,0
2,53,0,65,43,43,358345,204526,0.27092776153322917,0.07729969467903117,0.027534152110402586,0.021914647899072666,27951,17214,1
2,54,0,58,51,35,209657,183305,0.18069804203938306,0.06370267920552672,0.03444373029469223,0.015211359850209714,23826,6744,12
2,55,0,85,10,41,123718,223533,0.8236852904642817,0.5462101372777273,0.18540631617998757,0.018765284294324256,35417,15023,6
2,56,0,90,43,39,242206,209442,109.64988335990863,22.437862866452566,4.487391896280064,3.1878258396388524,36512,10829,0
2,57,0,75,40,49,318422,214972,286.4088258436996,75.18553294598627,13.684320965891194,20.502855120912077,22920,15329,6
2,58,0,62,43,35,174055,196620,7.313914566988491,6.021350397349583,1.0188816574500137,0.21246486649189525,28243,20058,8
2,59,0,98,38,21,211173,226754,0.5071137946420903,0.14055763719783418,0.033583331880145284,0.021078220125827274,25291,13620,2
2,60,0,63,46,28,236982,245917,0.2603213506875244,0.0900447852677368,0.020738640666975068,0.0199639345428658,20105,20890,8
2,61,0,42,31,37,250112,245197,0.8506940256045677,0.18467123653630207,0.05506798199830157,0.01876841603733265,31572,13826,11
2,62,0,81,56,21,329788,222862,1.342250724606068,0.30195670386825807,0.05739733197480515,0.01908474594373289,11198,19523,14
2,63,0,58,47,39,363789,199815,0.45243302872541535,0.12035525656259106,0.0436602603630215,0.021042229578070584,20407,19322,4
2,64,0,89,42,40,252556,222225,0.2632092775708485,0.13018428542099594,0.034732703184880906,0.02498684690539675,18367,18198,5
2,65,0,69,29,34,196106,259752,0.2273881425121887,0.11102694280662419,0.029436157208478718,0.017790289701096532,20964,16107,7
2,66,0,84,52,43,313673,192275,3.216420298942221,1.507251870759431,0.1255038166475125,0.022368252691962878,19141,23785,0
2,67,0,96,43,15,351772,186376,45.59567400332641,15.743010276750141,4.288055106546024,0.5348871897881071,13838,16080,4
2,68,0,56,28,25,461377,224678,0.5723682811855245,0.19815470646863384,0.042535776206310286,0.02500970965939669,27082,18667,4
2,69,0,66,39,22,414617,236915,0.28501944252483175,0.09304569752091817,0.032079778808072966,0.02649568352893768,26288,7668,9
2,70,0,73,49,53,174115,194975,0.34957556103588994,0.2374764040740181,0.054523911110580366,0.019434691254040317,29897,18672,7
2,71,0,98,48,74,285900,222525,0.25236178328740955,0.08877258227222526,0.037959384737286335,0.01316116098372375,32357,20084,3
2,72,0,65,47,26,345616,157983,0.33402462193939136,0.18806149421555773,0.03384745911507362,0.024267382359742296,34056,13026,8
2,73,0,66,41,36,214980,199451,0.47947280642356777,0.22339841258901974,0.026238544512586684,0.022804001230773814,21954,21291,13
2,74,0,82,55,29,264929,277646,0.28915818200938403,0.13760345325737988,0.027737658495369917,0.01863152107391758,30616,10073,4
2,75,0,66,58,43,367395,230386,0.15478908334383648,0.12584709305781716,0.02807184775993707,0.019547827854602073,27380,10229,11
2,76,0,77,51,30,324997,167648,7.229367489354885,3.1402991425586886,1.3456402779534233,0.5154846390716114,28923,16992,13
2,77,0,51,31,44,300172,174342,9.114566697997933,3.156288884700779,1.4469584187405633,0.5843376400184056,25425,16710,6
2,78,0,100,24,49,234645,137824,0.35808017317081553,0.18768763757220067,0.03530855107118638,0.02245105815091063,21977,12301,7
2,79,0,54,31,21,155439,281174,1.0389177379270977,0.2100706713952105,0.022373370420480255,0.016101242279129676,27547,8853,9
2,80,0,70,69,44,268756,150270,0.8676842117467543,0.16267218136483821,0.025107633143882657,0.021075441453882043,25238,20882,5
2,81,0,74,44,13,290877,73548,0.2842958956670701,0.10544548983747777,0.04467898656820044,0.025289193794522696,32993,7122,2
2,82,0,100,71,36,153157,129671,0.8147261139861482,0.6926875879560358,0.10461843916255938,0.01774007108097547,39451,17213,9
2,83,0,55,38,35,304797,202650,71.00902253822568,54.468413656619504,8.53990137930923,0.49172840908376836,20594,10785,0
2,84,0,100,36,36,339204,164149,0.7407296663247254,0.30583316559020224,0.07643293930079695,0.028830191254996557,24627,16348,8
2,85,0,86,38,35,230800,206467,5.314435585880325,2.1140955574430236,0.8262603414907095,0.5003212817524337,53186,14367,4
2,86,0,81,38,32,340344,217075,20.584603882406903,7.929870156782722,3.1527064873832162,0.47556746546811796,11792,23235,3
2,87,0,60,28,36,327570,168800,0.7786226784385366,0.28232799474636233,0.08387930387207096,0.02380935240375462,13896,21968,1
2,88,0,83,22,43,269546,154014,0.24970580621517416,0.09836329160630003,0.040649714630463706,0.022594368143917656,40531,14141,14
2,89,0,64,47,43,258402,245543,0.41971957131797705,0.18412180462478148,0.056934813199675714,0.0203297419802295,49132,20832,3
2,90,0,93,55,41,266780,214920,0.6002623615851773,0.20242766091370476,0.02873432611107783,0.01980235176963925,44526,5713,4
2,91,0,60,76,31,214379,66197,0.8547934597587639,0.16165478216535187,0.03779982419672256,0.027492271373398474,33140,14323,10
2,92,0,73,33,56,334464,123139,0.15831889585260706,0.121308825629326,0.0339276169747436,0.020128681788151293,25689,13641,0
2,93,0,66,34,62,215472,110360,0.6728352653403891,0.1964648570154777,0.04012157465823274,0.019752114771206964,27256,4771,6
2,94,0,60,28,20,221891,192025,0.3327207883688492,0.11716280272526922,0.032407938335885775,0.026138161902658386,34010,12756,3
2,95,0,86,56,42,349726,210140,0.4006111623786318,0.16205596217035956,0.026517403491574065,0.025589567705377562,39351,20807,8
2,96,0,83,52,32,275792,191425,0.6993708047433697,0.2176429019610895,0.034616401089296756,0.029011196295466904,35366,15912,6
